Vessel Name,Call No,Order,Seq,Voyage Status,Port Name,Port Func,BL Code,BL Quantity,BL Date,Cargo Short Name,Arrival Local,Departure Local,Flag,Port Days,Sea Days,Port & Sea Days,Commence Date Gmt,Complete Date Gmt,total voyage days,Vessel Code,LS Sea Days,Total Sea Days,Total Port Days,Ownership,Cargo Group,Port Region,ETB,FunctionName,Region Code
ARMONIA.GR,ARMGR-6,700,700,Commenced,LAGOS (NIGERIA),D,,0.0,,wheat rmw,2025-08-01T13:29:00,2025-09-01T14:37:00,,31.0472222222222,0.0,31.0472222222222,2025-07-01T20:30:00,2025-09-01T13:37:00,61.7131944166,ARMGR,0.0,22.3618055555556,39.3513888888889,Time Charter,GRAINS,W Africa,2025-08-21T13:29:00,DISCHARGING,AFRA
ARMONIA.GR,ARMGR-6,600,600,Commenced,LAS PALMAS,P,,,,,2025-07-23T20:34:14,2025-07-23T20:34:14,,0.0,0.0,0.0,2025-07-01T20:30:00,2025-09-01T13:37:00,61.7131944166,ARMGR,0.993801641661231,22.3618055555556,39.3513888888889,Time Charter,,NW Africa,2025-07-23T20:34:14,PASSING,EURO
ARMONIA.GR,ARMGR-3,600,300,Completed,LISBON,Z,,,,,2025-04-24T02:28:00,2025-04-24T02:28:00,,0.0,0.0,0.0,2025-02-24T03:00:00,2025-04-24T01:28:00,58.9361110833,ARMGR,0.0,21.1076388888889,37.8284722222222,Time Charter,,W Europe,2025-04-24T02:28:00,REDELIVERY,EURO
ARMONIA.GR,ARMGR-3,500,700,Completed,LISBON,D,,0.0,,,2025-04-11T13:20:00,2025-04-24T02:28:00,,12.5472222222222,0.0,12.5472222222222,2025-02-24T03:00:00,2025-04-24T01:28:00,58.9361110833,ARMGR,0.0,21.1076388888889,37.8284722222222,Time Charter,,W Europe,2025-04-13T17:35:00,DISCHARGING,EURO
ARMONIA.GR,ARMGR-5,600,4200,Completed,NEW ORLEANS,L,,57143.376,,soya beans bra,2025-05-27T10:20:00,2025-06-02T16:30:00,,6.25694444444444,17.4375,23.6944444444444,2025-05-22T02:10:00,2025-07-01T20:30:00,40.763888875,ARMGR,0.324821428571429,22.9861111111111,17.7777777777778,Time Charter,GRAINS,United States,2025-05-31T07:00:00,LOADING,NAMR
ARMONIA.GR,ARMGR-2,400,700,Completed,KARACHI,L,,58900.0,,clinker,2024-12-27T20:30:00,2025-01-06T01:30:00,,9.20833333333333,1.77083333333333,10.9791666666667,2024-12-23T12:12:00,2025-02-24T03:00:00,62.6166666666,ARMGR,0.0,30.4916666666667,32.125,Time Charter,OTHER BULK,Middle East,2024-12-31T18:50:00,LOADING,ASIA
ARMONIA.GR,ARMGR-2,300,300,Completed,KARACHI,Y,,,,,2024-12-27T20:30:00,2024-12-27T20:30:00,,0.0,0.0,0.0,2024-12-23T12:12:00,2025-02-24T03:00:00,62.6166666666,ARMGR,0.0,30.4916666666667,32.125,Time Charter,,Middle East,2024-12-27T20:30:00,DELIVERY,ASIA
ARMONIA.GR,ARMGR-2,700,600,Completed,TAKORADI,D,,21100.31,,clinker,2025-02-01T15:30:00,2025-02-08T03:30:00,,6.5,0.770833333333333,7.27083333333333,2024-12-23T12:12:00,2025-02-24T03:00:00,62.6166666666,ARMGR,0.0,30.4916666666667,32.125,Time Charter,OTHER BULK,W Africa,2025-02-03T08:40:00,DISCHARGING,AFRA
ARMONIA.GR,ARMGR-6,300,300,Commenced,KLAIPEDA,L,,57225.0,,wheat rmw,2025-07-05T12:48:00,2025-07-13T20:06:00,,8.30416666666667,4.19375,12.4979166666667,2025-07-01T20:30:00,2025-09-01T13:37:00,61.7131944166,ARMGR,1.94464098282443,22.3618055555556,39.3513888888889,Time Charter,GRAINS,Baltic,2025-07-05T15:25:00,LOADING,EURO
ARMONIA.GR,ARMGR-5,1000,700,Completed,ROTTERDAM,D,,57143.376,,soya beans bra,2025-06-20T10:00:00,2025-07-01T22:30:00,,11.5208333333333,0.0,11.5208333333333,2025-05-22T02:10:00,2025-07-01T20:30:00,40.763888875,ARMGR,0.509206692122186,22.9861111111111,17.7777777777778,Time Charter,GRAINS,North Europe,2025-06-25T08:24:00,DISCHARGING,EURO
ARMONIA.GR,ARMGR-4,300,300,Completed,ALMERIA,Y,,,,,2025-04-25T20:00:00,2025-04-25T20:00:00,,0.0,0.0,0.0,2025-04-24T01:28:00,2025-05-22T02:10:00,28.0291666666,ARMGR,0.0,16.7013888888889,11.3277777777778,Time Charter,,Mediterranean,2025-04-25T20:00:00,DELIVERY,EURO
ARMONIA.GR,ARMGR-4,400,400,Completed,ALMERIA,L,,49100.0,,gypsum,2025-04-25T20:00:00,2025-04-27T21:20:00,,2.05555555555556,0.5,2.55555555555556,2025-04-24T01:28:00,2025-05-22T02:10:00,28.0291666666,ARMGR,0.0,16.7013888888889,11.3277777777778,Time Charter,OTHER BULK,Mediterranean,2025-04-25T22:22:00,LOADING,EURO
ARMONIA.GR,ARMGR-1,500,800,Completed,SINGAPORE,F,,,,,2024-12-06T10:00:00,2024-12-06T20:00:00,,0.416666666666667,8.4375,8.85416666666667,2024-11-15T11:15:00,2024-12-23T12:12:00,38.0395833333,ARMGR,0.0779892676767677,20.6770833333333,17.3625,Time Charter,,SE Asia,2024-12-06T10:00:00,FUELING,ASIA
ARMONIA.GR,ARMGR-4,500,500,Completed,GIBRALTAR,F,,,,,2025-04-28T09:20:00,2025-04-29T01:00:00,,0.652777777777778,14.5125,15.1652777777778,2025-04-24T01:28:00,2025-05-22T02:10:00,28.0291666666,ARMGR,0.0,16.7013888888889,11.3277777777778,Time Charter,,Gibraltar,2025-04-28T09:20:00,FUELING,EURO
ARMONIA.GR,ARMGR-2,200,200,Completed,KARANJA,W,,,,,2024-12-23T17:42:00,2024-12-23T17:42:00,,0.0,4.1375,4.1375,2024-12-23T12:12:00,2025-02-24T03:00:00,62.6166666666,ARMGR,0.0,30.4916666666667,32.125,Time Charter,,W India,2024-12-23T17:42:00,WAITING,ASIA
ARMONIA.GR,ARMGR-2,800,800,Completed,COTONOU,D,,37800.0,,clinker,2025-02-08T23:00:00,2025-02-24T04:00:00,,15.2083333333333,0.0,15.2083333333333,2024-12-23T12:12:00,2025-02-24T03:00:00,62.6166666666,ARMGR,0.0,30.4916666666667,32.125,Time Charter,OTHER BULK,W Africa,2025-02-15T18:06:00,DISCHARGING,AFRA
